,ID#,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
2027,4016,4,3974,0,1,1,1,365,3,0,0,1397,0
2028,3633,4,5931,0,1,1,1,0,0,0,0,882,0
2029,3699,4,24454,0,1,1,1,1919,7,0,0,732,0
2030,2803,4,1000,0,1,1,1,0,0,0,0,2126,0
2031,3634,4,37300,0,1,3,1,23760,19,0,0,676,0
2032,2804,4,36699,0,1,1,1,2500,13,0,0,2119,0
2033,2812,4,664,0,1,1,1,0,0,0,0,2108,0
2034,3702,4,42071,0,1,1,1,500,1,0,0,502,0
2035,2808,4,18959,0,1,1,1,0,0,0,0,2115,0
2036,2810,4,148976,0,1,1,1,2650,3,650,2,2108,0
2037,2809,4,28010,0,1,1,1,150,3,0,0,2115,0
2038,3701,4,29056,0,1,1,1,4354,14,0,0,715,0
2039,3700,4,7847,0,1,1,1,0,0,0,0,284,0
2040,3698,4,20198,0,1,1,1,3139,2,3139,2,601,0
2041,2821,4,47992,0,1,1,1,645,4,450,1,2073,0
2042,2822,4,85823,0,1,1,1,0,0,0,0,2074,0
2043,3706,4,2000,0,1,1,1,0,0,0,0,165,0
2044,2834,4,41275,0,1,1,1,0,0,0,0,2035,0
2045,3630,4,29836,0,1,1,1,16165,3,0,0,815,0
2046,3643,4,121779,0,1,1,1,3500,3,1000,2,634,0
2047,2833,4,43220,0,1,1,1,4985,20,100,1,2041,0
2048,3695,4,8232,0,1,1,1,0,0,0,0,258,0
2049,3107,4,16136,0,1,1,1,0,0,0,0,1177,0
2050,2831,4,22084,0,1,1,1,2773,10,0,0,2054,0
2051,2829,4,17681,0,1,1,1,500,1,0,0,2059,0
2052,3730,4,16094,0,1,1,1,0,0,0,0,199,0
2053,3631,4,22647,0,1,1,1,1136,9,0,0,883,0
2054,3108,4,128213,0,2,1,1,7956,13,500,1,2522,0
2055,2790,4,79020,0,1,1,1,3422,10,0,0,2179,0
2056,3109,4,92492,0,1,1,1,11029,6,0,0,2839,0
2057,3111,4,46003,0,1,1,1,1340,7,0,0,2698,0
2058,3112,4,95982,0,1,1,1,3630,3,0,0,2623,0
2059,2827,4,15526,0,1,1,1,2750,15,0,0,2063,0
2060,3641,4,24847,0,1,1,1,1550,4,0,0,1022,0
2061,3708,4,11303,0,1,1,1,0,0,0,0,119,0
2062,3129,4,34137,0,1,1,1,335,5,0,0,2593,0
2063,2791,4,28335,0,1,1,1,400,3,0,0,2161,0
2064,3113,4,20529,0,1,1,1,0,0,0,0,2644,0
2065,2826,4,60856,0,2,1,1,17332,8,0,0,2076,0
2066,3696,4,58816,0,1,1,1,4600,5,1100,3,570,0
2067,3115,4,26101,0,1,1,1,3900,15,3900,15,2222,0
2068,3117,4,35039,0,1,1,1,174,1,0,0,2314,0
2069,2792,4,22011,0,1,1,1,0,0,0,0,2167,0
2070,3119,4,1439,0,1,1,1,80,2,0,0,2684,0
2071,3697,4,24295,0,1,1,1,250,2,250,2,621,0
2072,3707,4,57346,0,1,1,1,7946,6,5446,5,492,0
2073,2785,4,50658,1674,1,1,1,1600,3,500,1,2174,0
2074,2815,4,4653,2433,1,1,1,0,0,0,0,2094,0
2075,2959,4,43229,0,1,1,1,5000,1,0,0,2644,0
2076,3710,4,1000,0,1,1,1,0,0,0,0,500,0
2077,2916,4,17060,0,1,1,1,0,0,0,0,1836,0
2078,3677,4,7138,0,1,1,1,0,0,0,0,293,0
2079,3720,4,972,972,1,1,1,0,0,0,0,2,0
2080,2995,4,4858,0,1,1,1,0,0,0,0,3294,0
2081,3719,4,862,0,1,1,1,0,0,0,0,8,0
2082,2994,4,38835,0,1,1,1,2625,11,500,1,3378,0
2083,3664,4,25418,0,1,1,1,50,1,50,1,720,0
2084,3676,4,20765,0,1,1,1,15949,4,0,0,319,0
2085,3675,4,18088,0,1,1,1,16697,6,0,0,501,0
2086,2993,4,54345,0,1,1,1,1850,8,0,0,3348,0
2087,2992,4,9154,0,1,1,1,0,0,0,0,3260,0
2088,2991,4,31930,6153,1,1,1,1337,6,267,1,3330,0
2089,2920,4,19881,0,1,1,1,800,4,800,4,1822,0
2090,2990,4,40257,0,1,1,1,12885,31,0,0,3237,0
2091,2922,4,16685,0,1,1,1,400,2,0,0,1817,0
2092,2987,4,36300,0,1,1,1,450,2,350,1,3329,0
2093,3674,4,19870,0,1,1,1,11075,4,0,0,892,0
2094,2998,4,84126,0,1,1,1,5858,11,4358,10,3159,0
2095,2915,4,16875,0,1,1,1,500,1,0,0,1838,0
2096,2999,4,27566,0,1,1,1,6362,24,0,0,3279,0
2097,3721,4,4490,0,1,1,1,0,0,0,0,107,0
2098,2901,4,248738,0,1,1,1,500,1,0,0,1888,0
2099,3020,4,36844,0,2,1,1,21715,16,0,0,3161,0
2100,2903,4,113183,0,1,1,1,4200,8,600,5,1865,0
2101,3678,4,17539,0,1,1,1,500,3,400,2,628,0
2102,3019,4,52885,0,1,1,1,1600,6,100,1,3020,0
2103,3723,4,2000,0,1,1,1,0,0,0,0,520,0
2104,2905,4,21285,0,1,1,1,2375,12,0,0,1879,0
2105,2906,4,70353,0,1,1,1,2986,15,150,2,1879,0
2106,2925,4,2900,0,1,1,1,2900,29,2900,29,1804,0
2107,3013,4,16341,0,1,1,1,0,0,0,0,3190,0
2108,3011,4,94016,0,1,1,1,4773,6,0,0,3161,0
2109,3008,4,12881,0,1,1,1,500,1,0,0,3244,0
2110,3006,4,326201,0,1,1,1,19350,14,0,0,3119,0
2111,2912,4,36398,0,2,1,1,9704,22,0,0,1858,0
2112,3663,4,2250,0,1,1,1,1750,7,0,0,817,0
2113,3722,4,13560,0,1,1,1,0,0,0,0,368,0
2114,3003,4,12263,0,1,1,1,325,1,325,1,3224,0
2115,3002,4,8184,0,1,1,1,0,0,0,0,2832,0
2116,2908,4,28294,0,1,1,1,0,0,0,0,1865,0
2117,2899,4,15584,0,1,1,1,2875,16,0,0,1894,0
2118,2985,4,36861,0,1,1,1,4642,16,1200,3,3350,0
2119,2983,4,49280,0,1,1,1,22370,16,0,0,3312,0
2120,2967,4,7015,0,1,1,1,1150,3,150,2,3398,0
2121,2945,4,46455,0,1,1,1,6817,11,0,0,1763,0
2122,3673,4,4584,0,1,1,1,0,0,0,0,652,0
2123,3718,4,2104,0,1,1,1,0,0,0,0,466,0
2124,2966,4,32886,0,1,1,1,3606,10,0,0,3281,0
2125,3668,4,4375,0,1,1,1,2875,16,0,0,248,0
2126,2965,4,43510,0,1,1,1,4850,6,350,2,3328,0
2127,2948,4,17135,0,1,1,1,60,2,0,0,1747,0
2128,2950,4,8344,0,1,1,1,1500,2,500,1,1753,0
2129,2952,4,23933,0,2,1,1,10144,15,0,0,1804,0
2130,3671,4,3834,0,1,1,1,500,1,0,0,524,0
2131,2953,4,179207,0,1,1,1,7041,6,0,0,3169,0
2132,3670,4,10512,0,1,1,1,0,0,0,0,836,0
2133,2957,4,124027,0,2,1,1,8698,12,0,0,2952,0
2134,2958,4,15138,0,1,1,1,140,3,0,0,2993,0
2135,2962,4,55381,0,1,1,1,0,0,0,0,3600,0
2136,2961,4,27043,0,1,1,1,0,0,0,0,2814,0
2137,2943,4,34042,0,1,1,1,3463,14,250,1,1761,0
2138,2968,4,19627,0,1,1,1,500,1,500,1,3340,0
2139,3667,4,4224,0,1,1,1,0,0,0,0,336,0
2140,2969,4,79903,0,1,1,1,6600,13,3300,9,3162,0
2141,2980,4,33918,0,1,1,1,145,3,0,0,3012,0
2142,2928,4,17769,0,1,2,1,5165,10,0,0,1807,0
2143,2929,4,50212,0,1,1,1,1507,7,500,1,1801,0
2144,2930,4,32125,0,1,1,1,1010,4,500,2,1795,0
2145,2977,4,61474,0,1,1,4,47717,14,0,0,3354,0
2146,2931,4,12120,0,1,1,1,1000,1,0,0,1802,0
2147,2932,4,82352,0,1,1,1,5760,18,0,0,1797,0
2148,2975,4,18939,0,1,1,1,855,3,0,0,3216,0
2149,2926,4,99226,0,2,1,1,5796,12,0,0,1811,0
2150,2974,4,158986,0,1,1,1,3558,14,0,0,3404,0
2151,2933,4,6286,0,1,1,1,230,3,0,0,1788,0
2152,2934,4,17326,0,1,1,1,0,0,0,0,1787,0
2153,3666,4,47662,3071,1,1,1,100,1,100,1,760,0
2154,2937,4,56174,0,2,1,1,6589,15,0,0,1768,0
2155,2938,4,81144,0,1,1,1,34664,17,0,0,1769,0
2156,2971,4,9768,0,1,1,1,7069,8,100,1,3242,0
2157,2970,4,28464,0,1,1,1,5167,16,0,0,3344,0
2158,2939,4,51737,0,1,1,1,3119,19,0,0,1774,0
2159,2973,4,55086,0,1,1,1,525,3,400,2,3293,0
2160,3709,4,642,0,1,1,1,0,0,0,0,355,0
2161,2898,4,47160,0,1,1,1,0,0,0,0,1898,0
2162,3724,4,8964,3861,1,1,1,0,0,0,0,594,0
2163,3712,4,38995,0,1,1,1,1200,2,200,1,563,0
2164,3651,4,1000,0,1,1,1,1000,1,0,0,148,0
2165,2860,4,15000,0,1,1,1,15000,1,0,0,1976,0
2166,3063,4,45005,0,1,1,1,0,0,0,0,2934,0
2167,3652,4,1884,0,1,1,1,0,0,0,0,31,0
2168,3689,4,86588,0,1,1,1,4537,4,0,0,1072,0
2169,2863,4,1000,0,1,1,1,1000,1,0,0,1970,0
2170,3653,4,22027,0,1,1,1,1225,3,0,0,653,0
2171,2865,4,66590,0,1,1,1,1300,13,0,0,1975,0
2172,3686,4,16844,0,1,1,1,0,0,0,0,483,0
2173,3061,4,36978,0,1,1,1,100,1,100,1,3033,0
2174,2869,4,27204,0,2,1,1,7627,16,0,0,1968,0
2175,3060,4,45883,2611,1,1,1,5647,11,0,0,1464,0
2176,3685,4,25047,0,1,1,1,500,1,500,1,443,0
2177,3654,4,4130,0,1,1,1,100,1,0,0,673,0
2178,3655,4,3447,0,1,1,1,1000,1,0,0,872,0
2179,3056,4,20391,0,1,1,1,90,3,0,0,2884,0
2180,3066,4,20417,0,1,1,1,5000,1,0,0,3013,0
2181,3067,4,7490,0,1,1,1,0,0,0,0,3042,0
2182,3068,4,14394,0,1,1,1,935,4,150,2,2754,0
2183,3069,4,103888,0,1,1,1,4379,3,4379,3,2238,0
2184,2852,4,37965,0,1,1,1,2250,5,0,0,1998,0
2185,3087,4,23178,0,1,1,1,0,0,0,0,2351,0
2186,3086,4,72768,0,1,1,1,290,3,0,0,2762,0
2187,2855,4,16733,0,1,1,1,1000,1,0,0,1983,0
2188,3085,4,89112,4670,2,1,1,28670,29,0,0,2680,0
2189,2856,4,41824,0,1,1,1,2100,3,0,0,1982,0
2190,3691,4,24765,0,1,1,1,19969,5,0,0,595,0
2191,3082,4,188759,0,1,1,1,3082,3,0,0,2817,0
2192,2873,4,15243,0,1,1,1,675,3,0,0,1944,0
2193,3081,4,18059,0,1,1,1,0,0,0,0,2019,0
2194,3078,4,103586,0,1,1,1,4000,7,3900,6,2726,0
2195,3076,4,23099,0,1,1,1,300,3,300,3,2292,0
2196,3074,4,31668,2576,1,1,1,1800,3,300,2,2271,0
2197,3072,4,12688,0,1,1,1,0,0,0,0,2993,0
2198,2859,4,37331,0,1,1,1,0,0,0,0,1970,0
2199,3648,4,9446,0,1,1,1,0,0,0,0,667,0
2200,3727,4,4090,0,1,1,1,0,0,0,0,59,0
2201,3070,4,61191,0,2,1,1,8502,17,0,0,2112,0
2202,3690,4,53027,0,2,1,1,30627,16,0,0,1290,0
2203,3662,4,20335,0,1,1,1,5115,2,0,0,768,0
2204,3713,4,4652,0,1,1,1,0,0,0,0,207,0
2205,3726,4,500,0,1,1,1,0,0,0,0,122,0
2206,3032,4,24406,0,1,1,1,5005,14,0,0,3127,0
2207,2889,4,11245,0,1,1,1,0,0,0,0,1920,0
2208,2890,4,18735,0,1,1,1,4100,19,0,0,1913,0
2209,3031,4,72131,0,2,1,1,7681,17,0,0,2390,0
2210,3030,4,26505,0,1,1,1,0,0,0,0,3102,0
2211,3679,4,7038,0,1,1,1,1336,3,1336,3,309,0
2212,3029,4,23846,0,1,1,1,9177,6,0,0,2678,0
2213,2893,4,127588,0,2,1,1,11297,11,0,0,1906,0
2214,3716,4,31673,0,1,1,1,2500,1,0,0,283,0
2215,3660,4,31539,0,1,1,1,6406,16,200,1,721,0
2216,3026,4,30759,0,1,1,1,510,3,0,0,3195,0
2217,3025,4,568,0,1,1,1,710,3,0,0,3053,0
2218,3717,4,8684,0,1,1,1,0,0,0,0,544,0
2219,3661,4,4586,0,1,1,1,1000,1,0,0,249,0
2220,2895,4,33064,0,1,1,1,300,3,0,0,1895,0
2221,2896,4,10424,0,1,1,1,0,0,0,0,1894,0
2222,2897,4,6517,0,1,1,1,2025,8,0,0,1900,0
2223,3681,4,1125,0,1,1,1,0,0,0,0,898,0
2224,3034,4,23179,0,1,1,1,0,0,0,0,2794,0
2225,3682,4,8994,0,1,1,1,0,0,0,0,1104,0
2226,2885,4,26797,0,1,1,1,0,0,0,0,1928,0
2227,3714,4,500,0,1,1,1,0,0,0,0,340,0
2228,3051,4,52693,0,1,1,1,947,4,0,0,2374,0
2229,3050,4,17893,0,2,1,1,9623,13,0,0,3074,0
2230,3725,4,1837,0,1,1,1,1000,1,0,0,219,0
2231,3656,4,59317,4877,1,1,1,4794,3,1194,1,660,0
2232,2879,4,18074,0,1,1,1,1625,6,0,0,1765,0
2233,2880,4,31759,0,1,1,1,0,0,0,0,1922,0
2234,3047,4,48224,0,1,1,1,0,0,0,0,2888,0
2235,3055,4,34862,0,1,1,1,2725,5,0,0,3004,0
2236,3045,4,24563,0,1,1,1,5718,8,4218,5,1776,0
2237,3044,4,17376,0,1,1,1,4920,11,0,0,2265,0
2238,3683,4,44780,0,1,1,1,2100,3,1100,2,968,0
2239,2881,4,34007,0,1,1,1,440,2,0,0,1937,0
2240,2882,4,28338,0,1,1,1,90,2,0,0,1936,0
2241,2883,4,28693,0,2,1,1,8229,20,0,0,1937,0
2242,3041,4,31520,0,1,1,1,130,2,0,0,2858,0
2243,3657,4,2886,0,1,1,1,500,1,0,0,557,0
2244,3658,4,4028,0,1,1,1,0,0,0,0,346,0
2245,3715,4,4546,0,1,1,1,1000,1,0,0,239,0
2246,3146,4,69788,0,1,1,1,1500,3,1500,3,2705,0
2247,3820,4,55473,0,2,1,1,10156,7,0,0,1751,0
2248,3626,4,1022,0,1,1,1,0,0,0,0,463,0
2249,3326,4,16962,0,1,1,1,0,0,0,0,2206,0
2250,3889,4,30500,0,1,1,1,0,0,0,0,1628,0
2251,3324,4,61893,0,1,1,1,0,0,0,0,2320,0
2252,3488,4,4360,0,1,1,1,2000,9,0,0,1355,0
2253,3323,4,6789,0,1,1,1,0,0,0,0,2237,0
2254,3322,4,140914,0,1,1,1,0,0,0,0,1791,0
2255,3320,4,135567,0,1,1,1,3650,5,1050,3,1967,0
2256,3489,4,7056,0,1,1,1,0,0,0,0,1057,0
2257,3891,4,33017,0,2,1,1,10333,18,0,0,1622,0
2258,3319,4,49804,0,1,1,1,0,0,0,0,2157,0
2259,3893,4,23188,0,1,1,1,1291,8,0,0,1627,0
2260,3318,4,21311,3418,1,1,1,2000,9,0,0,1990,0
2261,3315,4,14513,0,1,1,1,50,2,0,0,1710,0
2262,3314,4,92533,0,1,1,1,2220,4,2220,4,1905,0
2263,3491,4,6551,0,1,1,1,300,3,300,3,1117,0
2264,3492,4,24915,0,1,1,1,265,3,0,0,1184,0
2265,3493,4,10100,0,1,1,1,4400,12,2900,9,1032,0
2266,3895,4,5346,0,1,1,1,0,0,0,0,1621,0
2267,3312,4,132871,0,1,1,1,300,3,200,2,1719,0
2268,3311,4,25807,0,1,1,1,550,3,550,3,1838,0
2269,3896,4,24475,0,1,1,1,800,8,800,8,1614,0
2270,3310,4,27071,0,1,1,1,2125,10,0,0,2059,0
2271,3897,4,25753,0,1,1,1,3400,21,0,0,1614,0
2272,3898,4,70659,0,2,1,1,9178,8,0,0,1622,0
2273,3309,4,16843,0,1,1,1,780,3,0,0,2112,0
2274,3307,4,69106,0,1,1,1,17832,10,0,0,2007,0
2275,3494,4,20691,0,1,1,1,16448,6,0,0,1227,0
2276,3328,4,22215,0,1,1,1,2375,12,0,0,1857,0
2277,3329,4,105898,0,1,1,1,4444,5,1944,4,2332,0
2278,3487,4,66956,0,1,1,1,4520,5,1508,1,1342,0
2279,3331,4,131366,0,1,1,1,1500,2,500,1,1999,0
2280,3875,4,24893,0,1,1,1,0,0,0,0,1652,0
2281,3787,4,21216,0,2,1,1,7787,12,0,0,3378,0
2282,3876,4,17534,0,1,1,1,0,0,0,0,1656,0
2283,3471,4,25849,0,1,1,1,0,0,0,0,996,0
2284,3472,4,3625,0,1,1,1,0,0,0,0,1369,0
2285,3474,4,30273,0,1,1,1,1720,8,0,0,1117,0
2286,3346,4,19881,0,1,1,1,2472,15,0,0,2186,0
2287,3880,4,10845,0,1,1,1,0,0,0,0,1621,0
2288,3345,4,224852,0,1,1,1,7750,32,750,3,2102,0
2289,3782,4,24228,0,1,1,1,2850,15,0,0,3452,0
2290,3781,4,23352,0,1,1,1,3600,8,3600,8,1459,0
2291,3476,4,12471,0,1,1,1,0,0,0,0,666,0
2292,3477,4,2000,0,1,1,1,0,0,0,0,1479,0
2293,3495,4,11676,0,1,1,1,1000,1,0,0,1158,0
2294,3478,4,2827,0,1,1,1,0,0,0,0,1375,0
2295,3882,4,15635,0,1,1,1,410,3,0,0,1612,0
2296,3884,4,3126,0,1,1,1,100,1,0,0,1634,0
2297,3342,4,12153,0,1,1,1,1050,9,1050,9,2041,0
2298,3480,4,19694,0,1,1,1,2125,10,0,0,1436,0
2299,3887,4,15624,0,1,1,1,0,0,0,0,1634,0
2300,3340,4,28446,0,1,1,1,0,0,0,0,1920,0
2301,3339,4,66300,0,1,1,1,4750,6,1150,3,1884,0
2302,3481,4,11571,0,1,1,1,0,0,0,0,1116,0
2303,3482,4,26933,0,1,1,1,750,6,0,0,1299,0
2304,3336,4,15540,0,1,1,1,209,3,104,1,1761,0
2305,3483,4,1456,0,1,1,1,500,1,0,0,1130,0
2306,3780,4,68684,0,2,1,1,5756,13,0,0,2892,0
2307,3333,4,20540,0,1,1,1,5731,15,500,1,1970,0
2308,3881,4,22998,0,1,1,1,0,0,0,0,1644,0
2309,3496,4,31504,0,1,1,1,7358,2,0,0,1022,0
2310,3899,4,1000,0,1,1,1,0,0,0,0,1597,0
2311,3773,4,35569,0,2,1,1,27119,21,0,0,3357,0
2312,3770,4,6015,4929,1,1,1,0,0,0,0,30,0
2313,3916,4,3919,0,1,1,1,500,1,0,0,1591,0
2314,3917,4,43310,0,1,1,1,10058,13,0,0,1589,0
2315,3292,4,48256,0,2,1,1,8942,14,0,0,2121,0
2316,3518,4,25705,0,1,1,1,0,0,0,0,1180,0
2317,3918,4,18148,0,1,1,1,26,3,0,0,1565,0
2318,3291,4,8811,0,1,1,1,600,5,0,0,2032,0
2319,3769,4,7504,0,1,1,1,0,0,0,0,100,0
2320,3290,4,21740,0,1,1,1,5625,11,0,0,2048,0
2321,3289,4,14428,0,1,1,1,3475,21,0,0,1599,0
2322,3768,4,642,0,1,1,1,642,3,0,0,170,0
2323,3767,4,6356,0,1,1,1,5000,1,0,0,180,0
2324,3288,4,13982,0,1,1,1,500,1,0,0,2117,0
2325,3515,4,33323,0,1,1,1,0,0,0,0,1405,0
2326,3766,4,1500,0,1,1,1,1500,1,0,0,235,0
2327,3919,4,51653,0,2,1,1,11052,14,0,0,1571,0
2328,3921,4,44324,0,1,1,1,650,4,650,4,1583,0
2329,3924,4,69954,0,1,1,1,8500,5,500,1,1578,0
2330,3765,4,5354,0,1,1,1,0,0,0,0,32,0
2331,3522,4,17036,0,1,1,1,0,0,0,0,1210,0
2332,3282,4,16569,0,1,1,1,3204,8,0,0,2120,0
2333,3764,4,4751,0,1,1,1,0,0,0,0,334,0
2334,3281,4,9646,0,1,1,1,3445,11,0,0,2140,0
2335,3926,4,29657,0,1,1,1,8092,4,0,0,1592,0
2336,3523,4,34458,0,1,1,1,1883,8,0,0,843,0
2337,3280,4,63331,0,1,1,1,4200,4,700,2,2060,0
2338,3525,4,13125,0,1,1,1,550,4,550,4,268,0
2339,3928,4,18601,0,2,1,1,5899,12,0,0,1600,0
2340,3287,4,2912,0,1,1,1,510,1,0,0,2132,0
2341,3350,4,18317,0,1,1,1,2375,12,0,0,2032,0
2342,3912,4,50416,0,1,1,1,4574,13,450,1,1597,0
2343,3512,4,103645,7257,1,1,1,3450,3,950,2,1374,0
2344,3497,4,12093,0,1,1,1,1605,4,0,0,1411,0
2345,3498,4,44353,0,1,1,1,2500,1,0,0,138,0
2346,3499,4,35557,0,1,1,1,350,3,0,0,1135,0
2347,3306,4,65633,0,1,1,1,3100,10,2000,8,1791,0
2348,3501,4,3258,0,1,1,1,0,0,0,0,106,0
2349,3502,4,31224,1000,1,1,1,1150,7,650,6,1508,0
2350,3503,4,93191,0,1,1,1,10463,17,3100,7,1539,0
2351,3901,4,17472,0,1,1,1,500,1,0,0,1618,0
2352,3902,4,6058,0,1,1,1,0,0,0,0,1608,0
2353,3903,4,11005,0,1,1,1,5736,3,0,0,1609,0
2354,3504,4,20010,0,1,1,1,0,0,0,0,1302,0
2355,3303,4,11711,0,1,1,1,500,1,500,1,1922,0
2356,3505,4,37866,0,2,1,1,9200,18,0,0,1230,0
2357,3514,4,3246,0,1,1,1,0,0,0,0,1401,0
2358,3300,4,50987,0,1,1,1,0,0,0,0,2259,0
2359,3299,4,19290,0,1,1,1,0,0,0,0,2331,0
2360,3298,4,77382,0,1,1,1,4950,13,0,0,2256,0
2361,3297,4,120860,0,1,1,1,2000,1,0,0,1761,0
2362,3772,4,39956,0,1,1,1,0,0,0,0,3206,0
2363,3905,4,31784,0,1,1,1,350,1,350,1,1604,0
2364,3296,4,78105,0,2,1,1,49364,14,0,0,2070,0
2365,3295,4,66614,0,1,1,1,0,0,0,0,1992,0
2366,3907,4,17079,0,1,1,1,4000,3,0,0,1605,0
2367,3908,4,35493,0,1,1,1,0,0,0,0,1602,0
2368,3910,4,22029,0,1,1,1,2882,14,0,0,1597,0
2369,3294,4,27320,2788,1,1,1,0,0,0,0,1725,0
2370,3509,4,19892,0,1,1,1,3505,13,0,0,1240,0
2371,3510,4,38292,0,1,2,1,12487,13,250,2,531,0
2372,3506,4,65664,0,2,1,1,11899,5,0,0,1121,0
2373,3788,4,17967,0,1,1,1,1500,5,0,0,3340,0
2374,3351,4,26334,0,1,1,1,0,0,0,0,2258,0
2375,3789,4,4000,0,1,1,1,0,0,0,0,3453,0
2376,3441,4,20516,0,1,1,1,3500,20,0,0,1429,0
2377,3833,4,13899,0,1,1,1,5125,31,0,0,1705,0
2378,3406,4,28526,0,1,1,1,4167,15,0,0,1360,0
2379,3404,4,13188,0,1,1,1,1500,3,1500,3,1955,0
2380,3403,4,12568,0,1,1,1,350,3,0,0,1664,0
2381,3442,4,97391,0,1,1,1,26299,8,0,0,1607,0
2382,3835,4,891,0,1,1,1,891,8,0,0,1703,0
2383,3402,4,11218,0,1,1,1,3850,14,0,0,1604,0
2384,3836,4,21787,0,1,1,1,1500,5,0,0,1704,0
2385,3401,4,11816,0,1,1,1,0,0,0,0,1596,0
2386,3809,4,27669,0,1,1,1,3219,7,0,0,3413,0
2387,3399,4,34535,0,1,1,1,2719,12,0,0,1358,0
2388,3443,4,29253,2305,1,1,1,7625,5,0,0,1630,0
2389,3408,4,22048,0,1,1,1,100,1,0,0,1702,0
2390,3444,4,139982,0,1,1,1,14500,6,0,0,1430,0
2391,3396,4,18239,0,1,1,1,0,0,0,0,1683,0
2392,3445,4,68192,0,1,1,1,1300,9,1300,9,1640,0
2393,3395,4,2143,0,1,1,1,0,0,0,0,1672,0
2394,3394,4,14052,0,1,1,1,0,0,0,0,1808,0
2395,3393,4,1000,0,1,1,1,0,0,0,0,1597,0
2396,3446,4,21615,0,1,1,1,5043,13,1000,2,1069,0
2397,3837,4,71502,0,2,1,1,9482,13,0,0,1699,0
2398,3391,4,26069,0,1,1,1,0,0,0,0,1278,0
2399,3838,4,3420,0,1,1,1,1750,7,0,0,1690,0
2400,3390,4,23197,0,1,3,1,10587,13,150,1,1747,0
2401,3804,4,31541,0,1,1,1,5101,12,0,0,3488,0
2402,3449,4,17397,0,1,1,1,1750,7,0,0,1215,0
2403,3450,4,45006,0,1,1,1,1400,6,300,4,925,0
2404,3397,4,4892,0,1,1,1,0,0,0,0,1282,0
2405,3388,4,16465,0,1,1,1,16165,5,0,0,1631,0
2406,3409,4,1866,0,1,1,1,1128,8,0,0,1782,0
2407,3411,4,20642,0,1,1,1,4977,13,0,0,1614,0
2408,3822,4,7698,0,1,1,1,0,0,0,0,1734,0
2409,3818,4,9673,0,1,1,1,0,0,0,0,2501,0
2410,3817,4,29919,0,1,1,1,1225,3,0,0,2949,0
2411,3816,4,38827,0,1,1,1,0,0,0,0,2993,0
2412,3425,4,5544,0,1,1,1,350,3,0,0,1713,0
2413,3423,4,5625,0,1,1,1,2350,12,0,0,1270,0
2414,3429,4,29417,0,1,1,1,16011,3,0,0,1582,0
2415,3825,4,19821,0,1,1,1,2525,3,425,1,1731,0
2416,3813,4,73159,0,1,1,1,358,4,358,4,3237,0
2417,3826,4,6850,0,1,1,1,2225,11,0,0,1719,0
2418,3430,4,37093,0,1,1,1,4250,13,0,0,1810,0
2419,3431,4,21461,0,1,1,1,4010,26,0,0,1509,0
2420,3432,4,21950,0,1,1,1,5739,16,0,0,1668,0
2421,3410,4,40408,0,2,1,1,9612,12,0,0,913,0
2422,3433,4,14233,0,1,1,1,160,3,0,0,1687,0
2423,3421,4,11631,0,1,1,1,3289,22,0,0,1157,0
2424,3436,4,35474,0,1,1,1,15086,6,0,0,1479,0
2425,3437,4,21854,0,1,1,1,500,1,500,1,1100,0
2426,3418,4,4431,0,1,1,1,0,0,0,0,1582,0
2427,3417,4,62492,0,1,1,1,3725,11,2600,9,1536,0
2428,3415,4,25898,0,1,1,1,7834,3,0,0,1588,0
2429,3414,4,57374,1621,1,1,1,2100,5,2100,5,1440,0
2430,3413,4,18656,0,1,1,1,4752,11,0,0,968,0
2431,3438,4,50386,0,1,1,1,2750,8,0,0,1721,0
2432,3828,4,26055,0,1,1,1,3320,14,0,0,1727,0
2433,3439,4,28502,0,1,1,1,2375,12,0,0,1732,0
2434,3412,4,66574,0,1,1,1,2500,6,400,4,1791,0
2435,3832,4,6240,0,1,1,1,0,0,0,0,1679,0
2436,3435,4,22551,0,1,1,1,0,0,0,0,1794,0
2437,3929,4,27604,0,1,1,1,1570,6,0,0,1555,0
2438,3840,4,28132,0,1,1,1,465,5,0,0,1702,0
2439,3387,4,21915,0,1,1,1,1875,8,0,0,1518,0
2440,3460,4,5500,0,1,1,1,0,0,0,0,989,0
2441,3368,4,36513,1692,1,1,1,825,3,725,2,1611,0
2442,3859,4,130595,0,1,1,1,0,0,0,0,1677,0
2443,3462,4,30463,0,1,1,1,4619,9,0,0,1275,0
2444,3463,4,6914,0,1,1,1,0,0,0,0,812,0
2445,3464,4,67495,0,2,1,1,8620,8,0,0,1302,0
2446,3367,4,20891,0,1,1,1,150,3,0,0,1920,0
2447,3861,4,22291,0,1,1,1,3812,11,578,2,1675,0
2448,3862,4,204693,0,1,1,1,5159,5,0,0,1672,0
2449,3465,4,15339,0,1,1,1,1375,4,0,0,628,0
2450,3863,4,16079,0,1,1,1,6085,4,0,0,1670,0
2451,3365,4,46809,0,1,1,1,125,1,0,0,1878,0
2452,3864,4,10630,0,1,1,1,550,6,0,0,1670,0
2453,3793,4,2000,0,1,1,1,0,0,0,0,3188,0
2454,3865,4,23027,0,1,1,1,3375,15,0,0,1669,0
2455,3867,4,7500,0,1,1,1,2950,8,2850,7,1668,0
